https://thehackernews.com/2023/08/new-variant-of-xloader-macos-malware.html	6
https://thehackernews.com/2023/08/ivanti-warns-of-critical-zero-day-flaw.html	4
https://thehackernews.com/2023/08/carderbee-attacks-hong-kong.html	4
https://thehackernews.com/2023/08/critical-adobe-coldfusion-flaw-added-to.html	4
https://www.youtube.com/watch?v=_TEnBLt2JF4&t=5s	3
https://www.mbsd.jp/research/20230822/domain-enumeration/	3
https://github.com/0vercl0k/clairvoyance	3
https://github.com/d0rb/CVE-2023-36874	3
https://securityonline.info/poc-exploit-for-0-day-windows-error-reporting-service-bug-cve-2023-36874-releases/	3
https://www.bleepingcomputer.com/news/security/ivanti-warns-of-new-actively-exploited-mobileiron-zero-day-bug/	3
https://youtu.be/swaSwktjM94	3
https://blog.theori.io/linux-kernel-exploit-cve-2022-32250-with-mqueue-a8468f32aab5	3
https://www.helpnetsecurity.com/2023/08/22/open-source-osint-tools/	3
