https://www.bleepingcomputer.com/news/security/black-basta-ransomware-gang-s-internal-chat-logs-leak-online/	4
https://thehackernews.com/2025/02/cisco-confirms-salt-typhoon-exploited.html	3
https://x.com/bhaggs	3
https://www.bleepingcomputer.com/news/security/salt-typhoon-uses-jumbledpath-malware-to-spy-on-us-telecom-networks/	3
https://x.com/iok	3
https://www.securityweek.com/vulnerabilities-in-mongodb-library-allow-rce-on-node-js-servers/	3
https://www.bleepingcomputer.com/news/security/apple-pulls-icloud-end-to-end-encryption-feature-in-the-uk/	3
https://hex-rays.com/blog/2024-plugin-contest-winners	3
https://thehackernews.com/2025/02/cybercriminals-can-now-clone-any-brands.html	3
https://www.trendmicro.com/en_us/research/25/b/updated-shadowpad-malware-leads-to-ransomware-deployment.html	3
