https://www.securityweek.com/saflok-lock-vulnerability-can-be-exploited-to-open-millions-of-doors/	4
https://gofetch.fail/	4
https://thehackernews.com/2024/03/russian-hackers-target-ukrainian.html	4
https://thehackernews.com/2024/03/china-linked-group-breaches-networks.html	4
https://mdanilor.github.io/posts/hevd-0/	3
https://www.securityweek.com/new-gofetch-apple-cpu-attack-exposes-crypto-keys/	3
https://securityaffairs.com/160901/hacking/pwn2own-vancouver-2024-final-result.html	3
https://www.bka.de/DE/Presse/Listenseite_Pressemitteilungen/2024/Presse2024/240321_PM_Nemesis_Market.html	3
https://labs.taszk.io/articles/post/full_chain_bb_part1/	3
https://www.bleepingcomputer.com/news/security/unsaflok-flaw-can-let-hackers-unlock-millions-of-hotel-doors/	3
https://thehackernews.com/2024/03/us-justice-department-sues-apple-over.html	3
