https://thehackernews.com/2024/03/pypi-halts-sign-ups-amid-surge-of.html	5
https://www.openwall.com/lists/oss-security/2024/03/29/4	5
https://thehackernews.com/2024/03/dormakaba-locks-used-in-millions-of.html	5
https://www.sstic.org/2024/challenge	4
https://github.com/soufianetahiri/TeamsNTLMLeak/	3
https://thehackernews.com/2024/03/themoon-botnet-resurfaces-exploiting.html	3
https://youtu.be/pXZ-aVP_n64	3
https://securityaffairs.com/161192/data-breach/hot-topic-suffered-credential-stuffing-attacks.html	3
http://pwn.college	3
https://www.bleepingcomputer.com/news/security/cisco-warns-of-password-spraying-attacks-targeting-vpn-services/	3
https://github.com/h4x0r-dz/Leaked-Credentials/	3
https://www.npa.go.jp/bureau/cyber/soudan.html	3
https://www.bleepingcomputer.com/news/google/google-podcasts-service-shuts-down-in-the-us-next-week/	3
https://mayfly277.github.io/categories/sccm/	3
https://thehackernews.com/2024/03/new-linux-bug-could-lead-to-user.html	3
https://github.com/executemalware/Malware-IOCs/blob/main/2024-03-28%20Phorpiex%20IOCs	3
https://alecmuffett.com/article/109513	3
https://mayfly277.github.io/posts/SCCM-LAB-part0x1/	3
https://fuzzing.io/Presentations/cansecwest23.pdf	3
