https://www.youtube.com/watch?v=IYyfRu8Y0f4	5
https://www.404media.co/criminals-are-weaponizing-child-abuse-imagery-to-ban-discord-servers/	3
https://www.securityweek.com/cisa-moving-forward-with-cyber-incident-reporting-rules-impacting-316000-entities/	3
https://blog.google/technology/safety-security/a-review-of-zero-day-in-the-wild-exploits-in-2023/	3
https://docs.google.com/forms/d/e/1FAIpQLSeRupimgtwsbf0SmdcEk4KJt6JZiKp6Za30wkffAYZTWbGLNw/viewform	3
https://thehackernews.com/2024/03/new-zenhammer-attack-bypasses-rowhammer.html	3
https://github.com/hoodoer/JS-Tap	3
https://www.malwarebytes.com/blog/news/2024/03/update-chrome-now-google-patches-possible-drive-by-vulnerability	3
https://www.bleepingcomputer.com/news/security/new-darcula-phishing-service-targets-iphone-users-via-imessage/	3
https://www.securityweek.com/chinese-cyberspies-targeting-asean-entities/	3
