https://securelist.com/notepad-supply-chain-attack/118708/	10
https://www.zscaler.com/blogs/security-research/apt28-leverages-cve-2026-21509-operation-neusploit	7
https://notepad-plus-plus.org/news/hijacked-incident-info-update/	5
https://x.com/kucher1n/status/2018626488434843674?s=46&t=C0_T_re0wRP_NfKa27Xw9w	4
https://www.rapid7.com/blog/post/tr-chrysalis-backdoor-dive-into-lotus-blossoms-toolkit/	4
https://www.bleepingcomputer.com/news/security/wave-of-citrix-netscaler-scans-use-thousands-of-residential-proxies/	3
https://www.bleepingcomputer.com/news/security/cisa-flags-critical-solarwinds-rce-flaw-as-actively-exploited/	3
https://www.helpnetsecurity.com/2026/02/03/open-source-attacks-supply-chain-development-workflows/	3
https://bazaar.abuse.ch/sample/fd3f13db41cd5b442fa26ba8bc0e9703ed243b3516374e3ef89be71cbf07436b/	3
https://docs.google.com/presentation/d/1g0hTGKXWf6EvyUIjw4qomJ5CGrV245nbGn5p-yNu1Sc/edit?slide=id.g357295fe39c_0_3#slide=id.g357295fe39c_0_3	3
https://thehackernews.com/2026/02/notepad-hosting-breach-attributed-to.html	3
