https://www.esentire.com/blog/unveiling-parallax-rat-a-journey-from-infection-to-lateral-movement	8
https://amp.cnn.com/cnn/2023/11/25/us/easttexashospitalnetworkcant-receiveambulancesbecauseofpotential-cybersecurityincident/index.html	5
https://thehackernews.com/2023/11/new-hrservdll-web-shell-detected-in-apt.html	5
https://thehackernews.com/2023/11/warning-3-critical-vulnerabilities.html	5
https://www.bleepingcomputer.com/news/security/critical-bug-in-owncloud-file-sharing-app-exposes-admin-passwords/	4
https://www.securityweek.com/broadcom-planning-to-complete-deal-for-69-billion-acquisition-of-vmware-after-regulators-give-ok/	3
https://github.com/decoder-it/TokenStealer	3
https://www.bleepingcomputer.com/news/security/cyberattack-on-it-provider-cts-impacts-dozens-of-uk-law-firms/	3
https://www.hackread.com/hackers-leak-idaho-national-lab-employee-pii-data/	3
https://www.timdbg.com/posts/writing-a-debugger-from-scratch-part-2/	3
https://www.bleepingcomputer.com/news/security/hackers-exploit-magicline4nx-zero-day-in-supply-chain-attack/	3
http://ld.so	3
